job,ability_id,ability_name,level,buff_id,base_potency,damage_type,combo_bonus,combo_potency,positional_bonus,positional_potency,combo_positional_bonus,combo_positional_potency,valid_start,valid_end,potency_falloff
Dragoon,16479,Raiden Thrust,100,,320,direct,,,,,,,1731427200000,1742882399999,
Dragoon,7397,Sonic Thrust,100,,100,direct,16,120,,,,,1731427200000,1742882399999,
Dragoon,16480,Stardiver,100,,820,direct,,,,,,,1731427200000,1742882399999,1;0.5
Dragoon,3556,Wheeling Thrust,100,,140,direct,53,300,22,180,58,340,1731427200000,1742882399999,
Dragoon,75,True Thrust,100,,230,direct,,,,,,,1731427200000,1742882399999,
Dragoon,25773,Wyrmwind Thrust,100,,440,direct,,,,,,,1731427200000,1742882399999,1;0.5
Dragoon,36953,Rise of the Dragon,100,,550,direct,,,,,,,1731427200000,1742882399999,1;0.5
Dragoon,36954,Lance Barrage,100,,130,direct,61,340,,,,,1731427200000,1742882399999,
Dragoon,36955,Spiral Blow,100,,140,direct,53,300,,,,,1731427200000,1742882399999,
Dragoon,36956,Starcross,100,,1000,direct,,,,,,,1731427200000,1742882399999,1;0.5
Dragoon,36952,Drakesbane,100,,440,direct,,,,,,,1731427200000,1742882399999,
Monk,7,Attack,100,,90,auto,,,,,,,1722322800000,1731427199999,
Monk,66,Demolish,100,,360,direct,,,14,420,,,1722322800000,1731427199999,
Monk,1000246,Demolish (tick),100,,70,physical-dot,,,,,,,1722322800000,1731427199999,
Monk,74,Dragon Kick,100,,320,direct,,,,,,,1722322800000,1731427199999,
Monk,16474,Enlightenment,100,,170,direct,,,,,,,1722322800000,1731427199999,
Monk,25769,Phantom Rush,100,,1500,direct,,,,,,,1722322800000,1731427199999,
Monk,25768,Rising Phoenix,100,,900,direct,,,,,,,1722322800000,1731427199999,
Monk,70,Rockbreaker,100,,150,direct,,,,,,,1722322800000,1731427199999,
Monk,25767,Shadow of the Destroyer,100,,110,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,,780,direct,,,,,,,1722322800000,1731427199999,
Monk,3547,The Forbidden Chakra,100,,400,direct,,,,,,,1722322800000,1731427199999,
Monk,3543,Tornado Kick,100,,1200,direct,,,,,,,1722322800000,1731427199999,
Monk,61,Twin Snakes,100,,420,direct,,,,,,,1722322800000,1731427199999,
Monk,36945,Leaping Opo,100,,260,direct,,,,,,,1722322800000,1731427199999,
Monk,36945,Leaping Opo,100,fury,460,direct,,,,,,,1722322800000,1731427199999,
Monk,36946,Rising Raptor,100,,340,direct,,,,,,,1722322800000,1731427199999,
Monk,36946,Rising Raptor,100,fury,540,direct,,,,,,,1722322800000,1731427199999,
Monk,36947,Pouncing Coeurl,100,,310,direct,,,16,370,,,1722322800000,1731427199999,
Monk,36947,Pouncing Coeurl,100,fury,460,direct,,,11,520,,,1722322800000,1731427199999,
Monk,36948,Elixir Burst,100,,900,direct,,,,,,,1722322800000,1731427199999,
Monk,36949,Wind's Reply,100,,900,direct,,,,,,,1722322800000,1731427199999,
Monk,36950,Fire's Reply,100,,1200,direct,,,,,,,1722322800000,1731427199999,
Monk,16473,Four-Point Fury,100,,140,direct,,,,,,,1722322800000,1731427199999,
Monk,25882,Flint Strike,100,,800,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_0,780,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_1,860,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_2,940,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_3,1020,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_4,1100,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_5,1180,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_6,1260,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_7,1340,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_8,1420,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_9,1500,direct,,,,,,,1722322800000,1731427199999,
Monk,16476,Six-Sided Star,100,chakra_10,1580,direct,,,,,,,1722322800000,1731427199999,
Monk,7,Attack,90,,90,auto,,,,,,,1696327200000,1719565299999,
Monk,53,Bootshine,90,,210,direct,,,,,,,1696327200000,1719565299999,
Monk,53,Bootshine,90,1001861,310,direct,,,,,,,1696327200000,1719565299999,
Monk,66,Demolish,90,,70,direct,,,46,130,,,1696327200000,1719565299999,
Monk,1000246,Demolish (tick),90,,70,physical-dot,,,,,,,1696327200000,1719565299999,
Monk,74,Dragon Kick,90,,320,direct,,,,,,,1696327200000,1719565299999,
Monk,3545,Elixir Field,90,,600,direct,,,,,,,1696327200000,1719565299999,
Monk,16474,Enlightenment,90,,170,direct,,,,,,,1696327200000,1719565299999,
Monk,16473,Four-point Fury,90,,120,direct,,,,,,,1696327200000,1719565299999,
Monk,25769,Phantom Rush,90,,1150,direct,,,,,,,1696327200000,1719565299999,
Monk,25768,Rising Phoenix,90,,700,direct,,,,,,,1696327200000,1719565299999,
Monk,70,Rockbreaker,90,,130,direct,,,,,,,1696327200000,1719565299999,
Monk,25767,Shadow of the Destroyer,90,,110,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,90,,550,direct,,,,,,,1696327200000,1719565299999,
Monk,56,Snap Punch,90,,250,direct,,,19,310,,,1696327200000,1719565299999,
Monk,3547,The Forbidden Chakra,90,,340,direct,,,,,,,1696327200000,1719565299999,
Monk,54,True Strike,90,,300,direct,,,,,,,1696327200000,1719565299999,
Monk,61,Twin Snakes,90,,280,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_0,780,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_1,860,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_2,940,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_3,1020,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_4,1100,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_5,1180,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_6,1260,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_7,1340,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_8,1420,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_9,1500,direct,,,,,,,1696327200000,1719565299999,
Monk,16476,Six-Sided Star,100,chakra_10,1580,direct,,,,,,,1696327200000,1719565299999,
Monk,7,Attack,100,,90,auto,,,,,,,1731427200000,1742882399999,
Monk,66,Demolish,100,,360,direct,,,14,420,,,1731427200000,1742882399999,
Monk,1000246,Demolish (tick),100,,70,physical-dot,,,,,,,1731427200000,1742882399999,
Monk,74,Dragon Kick,100,,320,direct,,,,,,,1731427200000,1742882399999,
Monk,16474,Enlightenment,100,,170,direct,,,,,,,1731427200000,1742882399999,
Monk,25769,Phantom Rush,100,,1500,direct,,,,,,,1731427200000,1742882399999,1;0.5
Monk,25768,Rising Phoenix,100,,900,direct,,,,,,,1731427200000,1742882399999,1;0.3
Monk,70,Rockbreaker,100,,150,direct,,,,,,,1731427200000,1742882399999,
Monk,25767,Shadow of the Destroyer,100,,110,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,,780,direct,,,,,,,1731427200000,1742882399999,
Monk,3547,The Forbidden Chakra,100,,400,direct,,,,,,,1731427200000,1742882399999,
Monk,3543,Tornado Kick,100,,1200,direct,,,,,,,1731427200000,1742882399999,1;0.5
Monk,61,Twin Snakes,100,,420,direct,,,,,,,1731427200000,1742882399999,
Monk,36945,Leaping Opo,100,,260,direct,,,,,,,1731427200000,1742882399999,
Monk,36945,Leaping Opo,100,fury,460,direct,,,,,,,1731427200000,1742882399999,
Monk,36946,Rising Raptor,100,,340,direct,,,,,,,1731427200000,1742882399999,
Monk,36946,Rising Raptor,100,fury,540,direct,,,,,,,1731427200000,1742882399999,
Monk,36947,Pouncing Coeurl,100,,310,direct,,,16,370,,,1731427200000,1742882399999,
Monk,36947,Pouncing Coeurl,100,fury,460,direct,,,11,520,,,1731427200000,1742882399999,
Monk,36948,Elixir Burst,100,,900,direct,,,,,,,1731427200000,1742882399999,1;0.3
Monk,36949,Wind's Reply,100,,900,direct,,,,,,,1731427200000,1742882399999,1;0.5
Monk,36950,Fire's Reply,100,,1200,direct,,,,,,,1731427200000,1742882399999,1;0.5
Monk,16473,Four-Point Fury,100,,140,direct,,,,,,,1731427200000,1742882399999,
Monk,25882,Flint Strike,100,,800,direct,,,,,,,1731427200000,1742882399999,1;0.3
Monk,16476,Six-Sided Star,100,chakra_0,780,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_1,860,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_2,940,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_3,1020,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_4,1100,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_5,1180,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_6,1260,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_7,1340,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_8,1420,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_9,1500,direct,,,,,,,1731427200000,1742882399999,
Monk,16476,Six-Sided Star,100,chakra_10,1580,direct,,,,,,,1731427200000,1742882399999,
Monk,7,Attack,90,,90,auto,,,,,,,1684836000000,1696327199999,
Monk,53,Bootshine,90,,210,direct,,,,,,,1684836000000,1696327199999,
Monk,53,Bootshine,90,1001861,310,direct,,,,,,,1684836000000,1696327199999,
Monk,66,Demolish,90,,70,direct,,,46,130,,,1684836000000,1696327199999,
Monk,1000246,Demolish (tick),90,,70,physical-dot,,,,,,,1684836000000,1696327199999,
Monk,74,Dragon Kick,90,,320,direct,,,,,,,1684836000000,1696327199999,
Monk,3545,Elixir Field,90,,600,direct,,,,,,,1684836000000,1696327199999,
Monk,16474,Enlightenment,90,,170,direct,,,,,,,1684836000000,1696327199999,
Monk,16473,Four-point Fury,90,,120,direct,,,,,,,1684836000000,1696327199999,
Monk,25769,Phantom Rush,90,,1150,direct,,,,,,,1684836000000,1696327199999,
Monk,25768,Rising Phoenix,90,,700,direct,,,,,,,1684836000000,1696327199999,
Monk,70,Rockbreaker,90,,130,direct,,,,,,,1684836000000,1696327199999,
Monk,25767,Shadow of the Destroyer,90,,110,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,90,,550,direct,,,,,,,1684836000000,1696327199999,
Monk,56,Snap Punch,90,,250,direct,,,19,310,,,1684836000000,1696327199999,
Monk,3547,The Forbidden Chakra,90,,340,direct,,,,,,,1684836000000,1696327199999,
Monk,54,True Strike,90,,300,direct,,,,,,,1684836000000,1696327199999,
Monk,61,Twin Snakes,90,,280,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_0,780,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_1,860,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_2,940,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_3,1020,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_4,1100,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_5,1180,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_6,1260,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_7,1340,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_8,1420,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_9,1500,direct,,,,,,,1684836000000,1696327199999,
Monk,16476,Six-Sided Star,100,chakra_10,1580,direct,,,,,,,1684836000000,1696327199999,
Monk,7,Attack,100,,90,auto,,,,,,,1742882400000,1756101600000,
Monk,66,Demolish,100,,360,direct,,,14,420,,,1742882400000,1756101600000,
Monk,1000246,Demolish (tick),100,,70,physical-dot,,,,,,,1742882400000,1756101600000,
Monk,74,Dragon Kick,100,,320,direct,,,,,,,1742882400000,1756101600000,
Monk,16474,Enlightenment,100,,160,direct,,,,,,,1742882400000,1756101600000,
Monk,25769,Phantom Rush,100,,1500,direct,,,,,,,1742882400000,1756101600000,1;0.6
Monk,25768,Rising Phoenix,100,,900,direct,,,,,,,1742882400000,1756101600000,1;0.6
Monk,70,Rockbreaker,100,,150,direct,,,,,,,1742882400000,1756101600000,
Monk,25767,Shadow of the Destroyer,100,,110,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,,780,direct,,,,,,,1742882400000,1756101600000,
Monk,3547,The Forbidden Chakra,100,,400,direct,,,,,,,1742882400000,1756101600000,
Monk,3543,Tornado Kick,100,,1200,direct,,,,,,,1742882400000,1756101600000,1;0.6
Monk,61,Twin Snakes,100,,420,direct,,,,,,,1742882400000,1756101600000,
Monk,36945,Leaping Opo,100,,260,direct,,,,,,,1742882400000,1756101600000,
Monk,36945,Leaping Opo,100,fury,460,direct,,,,,,,1742882400000,1756101600000,
Monk,36946,Rising Raptor,100,,340,direct,,,,,,,1742882400000,1756101600000,
Monk,36946,Rising Raptor,100,fury,540,direct,,,,,,,1742882400000,1756101600000,
Monk,36947,Pouncing Coeurl,100,,310,direct,,,16,370,,,1742882400000,1756101600000,
Monk,36947,Pouncing Coeurl,100,fury,460,direct,,,11,520,,,1742882400000,1756101600000,
Monk,36948,Elixir Burst,100,,900,direct,,,,,,,1742882400000,1756101600000,1;0.6
Monk,36949,Wind's Reply,100,,900,direct,,,,,,,1742882400000,1756101600000,1;0.6
Monk,36950,Fire's Reply,100,,1200,direct,,,,,,,1742882400000,1756101600000,1;0.6
Monk,16473,Four-Point Fury,100,,140,direct,,,,,,,1742882400000,1756101600000,
Monk,25882,Flint Strike,100,,800,direct,,,,,,,1742882400000,1756101600000,1;0.6
Monk,16476,Six-Sided Star,100,chakra_0,780,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_1,860,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_2,940,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_3,1020,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_4,1100,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_5,1180,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_6,1260,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_7,1340,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_8,1420,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_9,1500,direct,,,,,,,1742882400000,1756101600000,
Monk,16476,Six-Sided Star,100,chakra_10,1580,direct,,,,,,,1742882400000,1756101600000,
Monk,7,Attack,100,,90,auto,,,,,,,1721109600000,1722322899999,
Monk,66,Demolish,100,,360,direct,,,14,420,,,1721109600000,1722322899999,
Monk,1000246,Demolish (tick),100,,70,physical-dot,,,,,,,1721109600000,1722322899999,
Monk,74,Dragon Kick,100,,320,direct,,,,,,,1721109600000,1722322899999,
Monk,16474,Enlightenment,100,,170,direct,,,,,,,1721109600000,1722322899999,
Monk,25769,Phantom Rush,100,,1400,direct,,,,,,,1721109600000,1722322899999,
Monk,25768,Rising Phoenix,100,,900,direct,,,,,,,1721109600000,1722322899999,
Monk,70,Rockbreaker,100,,150,direct,,,,,,,1721109600000,1722322899999,
Monk,25767,Shadow of the Destroyer,100,,110,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,,780,direct,,,,,,,1721109600000,1722322899999,
Monk,3547,The Forbidden Chakra,100,,400,direct,,,,,,,1721109600000,1722322899999,
Monk,3543,Tornado Kick,100,,1200,direct,,,,,,,1721109600000,1722322899999,
Monk,61,Twin Snakes,100,,420,direct,,,,,,,1721109600000,1722322899999,
Monk,36945,Leaping Opo,100,,260,direct,,,,,,,1721109600000,1722322899999,
Monk,36945,Leaping Opo,100,fury,460,direct,,,,,,,1721109600000,1722322899999,
Monk,36946,Rising Raptor,100,,340,direct,,,,,,,1721109600000,1722322899999,
Monk,36946,Rising Raptor,100,fury,540,direct,,,,,,,1721109600000,1722322899999,
Monk,36947,Pouncing Coeurl,100,,310,direct,,,16,370,,,1721109600000,1722322899999,
Monk,36947,Pouncing Coeurl,100,fury,460,direct,,,11,520,,,1721109600000,1722322899999,
Monk,36948,Elixir Burst,100,,900,direct,,,,,,,1721109600000,1722322899999,
Monk,36949,Wind's Reply,100,,800,direct,,,,,,,1721109600000,1722322899999,
Monk,36950,Fire's Reply,100,,1100,direct,,,,,,,1721109600000,1722322899999,
Monk,16473,Four-Point Fury,100,,140,direct,,,,,,,1721109600000,1722322899999,
Monk,25882,Flint Strike,100,,800,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_0,780,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_1,860,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_2,940,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_3,1020,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_4,1100,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_5,1180,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_6,1260,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_7,1340,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_8,1420,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_9,1500,direct,,,,,,,1721109600000,1722322899999,
Monk,16476,Six-Sided Star,100,chakra_10,1580,direct,,,,,,,1721109600000,1722322899999,
DarkKnight,7,Attack,100,,90,auto,,,,,,,1719565200000,1721109699999,
DarkKnight,3617,Hard Slash,100,,260,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,3623,Syphon Strike,100,,220,direct,38,360,,,,,1719565200000,1721109699999,
DarkKnight,3632,Souleater,100,,240,direct,47,460,,,,,1719565200000,1721109699999,
DarkKnight,7392,Bloodspiller,100,,580,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,3621,Unleash,100,,120,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,16468,Stalwart Soul,100,,120,direct,25,160,,,,,1719565200000,1721109699999,
DarkKnight,7391,Quietus,100,,240,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,16470,Edge of Shadow,100,,460,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,16469,Flood of Shadow,100,,160,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,3643,Carve and Spit,100,,510,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,3641,Abyssal Drain,100,,240,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,3640,Plunge,100,,150,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,25757,Shadowbringer,100,,600,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,3624,Unmend,100,,150,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,1000749,Salted Earth (tick),100,,50,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,25756,Salt and Darkness,100,,500,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,36928,Scarlet Delirium,100,,600,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,36929,Comeuppance,100,,700,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,36930,Torcleaver,100,,800,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,36931,Impalement,100,,320,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,36932,Disesteem,100,,800,direct,,,,,,,1719565200000,1721109699999,
DarkKnight,36933,Disesteem (Pet),100,,620,pet,,,,,,,1719565200000,1721109699999,
DarkKnight,25881,Shadowbringer (Pet),100,,570,pet,,,,,,,1719565200000,1721109699999,
DarkKnight,17904,Abyssal Drain (Pet),100,,420,pet,,,,,,,1719565200000,1721109699999,
DarkKnight,17905,Plunge (Pet),100,,420,pet,,,,,,,1719565200000,1721109699999,
DarkKnight,17909,Bloodspiller (Pet),100,,420,pet,,,,,,,1719565200000,1721109699999,
DarkKnight,17908,Edge of Shadow (Pet),100,,420,pet,,,,,,,1719565200000,1721109699999,
DarkKnight,17915,Carve and Spit (Pet),100,,420,pet,,,,,,,1719565200000,1721109699999,
DarkKnight,7,Attack,100,,90,auto,,,,,,,1742882400000,1756101600000,
DarkKnight,3617,Hard Slash,100,,300,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,3623,Syphon Strike,100,,240,direct,36,380,,,,,1742882400000,1756101600000,
DarkKnight,3632,Souleater,100,,260,direct,45,480,,,,,1742882400000,1756101600000,
DarkKnight,7392,Bloodspiller,100,,600,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,3621,Unleash,100,,120,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,16468,Stalwart Soul,100,,120,direct,25,160,,,,,1742882400000,1756101600000,
DarkKnight,7391,Quietus,100,,240,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,16470,Edge of Shadow,100,,460,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,16469,Flood of Shadow,100,,160,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,3643,Carve and Spit,100,,540,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,3641,Abyssal Drain,100,,240,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,3640,Plunge,100,,150,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,25757,Shadowbringer,100,,600,direct,,,,,,,1742882400000,1756101600000,1;0.75
DarkKnight,3624,Unmend,100,,150,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,1000749,Salted Earth (tick),100,,50,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,25756,Salt and Darkness,100,,500,direct,,,,,,,1742882400000,1756101600000,1;0.75
DarkKnight,36928,Scarlet Delirium,100,,620,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,36929,Comeuppance,100,,720,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,36930,Torcleaver,100,,820,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,36931,Impalement,100,,300,direct,,,,,,,1742882400000,1756101600000,
DarkKnight,36932,Disesteem,100,,1000,direct,,,,,,,1742882400000,1756101600000,1;0.75
DarkKnight,36933,Disesteem (Pet),100,,620,pet,,,,,,,1742882400000,1756101600000,1;0.75
DarkKnight,25881,Shadowbringer (Pet),100,,570,pet,,,,,,,1742882400000,1756101600000,1;0.75
DarkKnight,17904,Abyssal Drain (Pet),100,,420,pet,,,,,,,1742882400000,1756101600000,
DarkKnight,17905,Plunge (Pet),100,,420,pet,,,,,,,1742882400000,1756101600000,
DarkKnight,17909,Bloodspiller (Pet),100,,420,pet,,,,,,,1742882400000,1756101600000,
DarkKnight,17908,Edge of Shadow (Pet),100,,420,pet,,,,,,,1742882400000,1756101600000,
DarkKnight,17915,Carve and Spit (Pet),100,,420,pet,,,,,,,1742882400000,1756101600000,
DarkKnight,7,Attack,90,,90,auto,,,,,,,1684836000000,1696327199999,
DarkKnight,3617,Hard Slash,90,,170,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,3623,Syphon Strike,90,,120,direct,53,260,,,,,1684836000000,1696327199999,
DarkKnight,3632,Souleater,90,,120,direct,64,340,,,,,1684836000000,1696327199999,
DarkKnight,7392,Bloodspiller,90,,500,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,3621,Unleash,90,,120,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,16468,Stalwart Soul,90,,100,direct,28,140,,,,,1684836000000,1696327199999,
DarkKnight,7391,Quietus,90,,200,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,16470,Edge of Shadow,90,,460,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,16469,Flood of Shadow,90,,160,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,3643,Carve and Spit,90,,510,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,3641,Abyssal Drain,90,,240,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,3640,Plunge,90,,150,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,25757,Shadowbringer,90,,600,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,3624,Unmend,90,,150,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,1000749,Salted Earth (tick),90,,50,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,25756,Salt and Darkness,90,,500,direct,,,,,,,1684836000000,1696327199999,
DarkKnight,25881,Shadowbringer (Pet),90,,500,pet,,,,,,,1684836000000,1696327199999,
DarkKnight,17904,Abyssal Drain (Pet),90,,350,pet,,,,,,,1684836000000,1696327199999,
DarkKnight,17905,Plunge (Pet),90,,350,pet,,,,,,,1684836000000,1696327199999,
DarkKnight,17909,Bloodspiller (Pet),90,,350,pet,,,,,,,1684836000000,1696327199999,
DarkKnight,17908,Edge of Shadow (Pet),90,,350,pet,,,,,,,1684836000000,1696327199999,
DarkKnight,17915,Carve and Spit (Pet),90,,350,pet,,,,,,,1684836000000,1696327199999,
DarkKnight,7,Attack,100,,90,auto,,,,,,,1731427200000,1742882399999,
DarkKnight,3617,Hard Slash,100,,300,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,3623,Syphon Strike,100,,240,direct,36,380,,,,,1731427200000,1742882399999,
DarkKnight,3632,Souleater,100,,260,direct,45,480,,,,,1731427200000,1742882399999,
DarkKnight,7392,Bloodspiller,100,,600,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,3621,Unleash,100,,120,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,16468,Stalwart Soul,100,,120,direct,25,160,,,,,1731427200000,1742882399999,
DarkKnight,7391,Quietus,100,,240,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,16470,Edge of Shadow,100,,460,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,16469,Flood of Shadow,100,,160,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,3643,Carve and Spit,100,,540,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,3641,Abyssal Drain,100,,240,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,3640,Plunge,100,,150,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,25757,Shadowbringer,100,,600,direct,,,,,,,1731427200000,1742882399999,1;0.5
DarkKnight,3624,Unmend,100,,150,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,1000749,Salted Earth (tick),100,,50,direct,,,,,,,1731427200000,1742882399999,
DarkKnight,25756,Salt and Darkness,100,,500,direct,,,,,,,1731427200000,1742882399999,1;0.5
